Great phone for the price,"This phone does everything my nexus 7 tablet does but it's a phone. I don't understand the complaints about the screen.my screen is fine. I can see what some people are talking about when you tilt it but I never would have noticed it at all if it wasn't pointed out here. Be ready for a pain in the caboose if you are going to hook it up to straight talk. I am tech savy and it still took a couple hours of messing around and calling their customer service. Once it finally got all sorted out the thing works like a charm. One thing, the ""case"" that comes with the phone is really just a skin and offers little to no protection. The kickstand case that is sold on this website is heavy duty though and not expensive. Well worth the price. In the end ,it is insane what you get with this phone for the price..just as good as an iphone with the exception of the camera, which is just OK. Super happy with the purchase. It does seem to have a small glitch where the ringtone keeps resetting and... Read more",5,1,,
very good phone,"buy it for my daughter, but I tried it a few days before and really is very good phone, fast for general applications, comfortable in the hand, rounded corners ... good photos ...",5,1,,
She reports that all is fine and had to do nothing else she unwrapped IT ...,Bought it for some one in Africa. She reports that all is fine and had to do nothing else she unwrapped IT AND INSERTED THE SIM CARD AND SHE IS ENJOYED EVERY BIT OF IT SINCE THEN,5,1,,
Excelente telefono. Es una muy buena opción. El ...,Excelente telefono. Es una muy buena opción. El pedido lo recibimos en el tiempo estipulado por el vendedor. El telefono tenia todos los accesorios indicados. Lo recomiendo 100%,5,1,,
"in general terms I am very pleased, the only thing that could be better is ...","Works excellently, Internet browsing is fast ... in general terms I am very pleased, the only thing that could be better is the resolution of the camera in terms of sharpness.",5,1,,
I was pleasantly surprised!,I've had my phone on month now and I'm very pleased with it it looks like a small iPhoneand it has a lot of phone storage I will definitely recommend purchasing this phone.,5,1,,
Decent phone for the price and had good features. The application response is very quick and ...,"Decent phone for the price and had good features. The application response is very quick and everything is good. Just started using it, will update my review after sometime.",5,1,,
Very good phone!,"Very good phone, using it as my second phone, faster and more stable than more expensive ones. Strongly recommend it, sure I will try other models with bigger screen size.",5,1,,
Plus it is unlocked best part of this feature,two sim feature and size is simple but more than enough for what I need on a cell phone. Plus it is unlocked best part of this feature. All phones need to be unlocked.,5,1,,
"Excellent product, the estimated arrival was very good performance ...","Excellent product, the estimated arrival was very good performance and very practical , time works very well in Venezuela , with skype installed their cameras work great",5,1,,
It is a very beautiful and spectacular phone,It is a very beautiful and spectacular phone. You have several features that I've loved. It is very fast and has nothing to envy the most expensive. widely recommended.,5,1,,
I recommend it very good phone,"I recommend it very good phone, it is very fast to surf the net, the only detail is the camera does not take good pictures at night but overall it is very good device",5,1,,
For international travel,"I need an unlocked second cell phone for use when I travel to China. This phone will serve me admirably, since I can download many apps and data on my primary phone.",5,1,,
Great Android Smartphone at low price,"Great performance for a low budget smartphone, I like a lot this phone! Works with all Google Play Apps that I need for Social Media and Personal Entertainment.",5,1,,
... my brother in Cuba and boy he fall in love with it,I took this phone to my brother in Cuba and boy he fall in love with it. all his friends are asking they relatives in the US to sent them one. I was really impress.,5,1,,
I love this phone,"I love this phone, i don't know what i was afraid of but i have no problem with it, If I had to choose another phone i wouldn't, Happy I waited to purchase my BLU!",5,1,,
poormans galaxy phone,This is like the poor man version of the galaxy s3 phone. I got this for my little nephew and he loves it. Purchase this along with a set of nuclear av headphones.,5,1,,
Its a really good phone its jus like a sumsung phone love love ...,Its a really good phone its jus like a sumsung phone love love it an the good thing about it even more it work with two sim so u get to phone in one love love it,5,1,,
Its a great product in a good price,Its a great product in a good price! I had a Samsung Galaxy Y S5360 that was $90 and it was... not so good. I think that the people must believe in this brand :),5,1,,
Got this item very good works great but I wanted a larger phone so ...,Got this item very good works great but I wanted a larger phone so I sold that one and now I just ord a 5.0 but the first one is very very good thank you amazom.,5,1,,
Avid reader,I purchased this as a gift. The receiver loves this phone. Shipping time was excellent and the price is right.I would recommend this phone to others. Thank you,5,1,,
blu advance.5 stars!!!,"Excellent phone. Camera with flash.( front and back camera.Don't buy the Blustar 4.0.This is way better. Unlocked, dual sim. Does everything my galaxy s3 did.",5,1,,
"aesthetically beautiful, so I updated","Cell economical, aesthetically beautiful, so I updated, camera in dark places but not tam good outdoors, fast stable surelacion recommended price-performance",5,1,,
working good but only have been had my phone up for ...,working good but only have been had my phone up for almost 3 day's. Took 1 picture not as clear as I world like but for the price of the phone it will work.,5,1,,
